#{"t_start": 1702587931.5902948, "env_id": "None"}
r,l,t
-7.0,1,1767.355568
0.0,5,1767.377284
10.0,4,1767.395337
0.0,5,1767.415502
-10.0,3,1767.430798
-7.0,1,1767.434311
-7.0,1,1767.438338
-7.0,1,1767.45044
-7.0,1,1767.455509
-7.0,1,1767.459527
-10.0,4,1767.478582
-7.0,1,1767.484594
-7.0,1,1767.494637
-7.0,1,1767.499656
-7.0,1,1767.502658
-7.0,1,1767.509182
0.0,5,1767.534293
0.0,5,1767.551387
-7.0,1,1767.555415
-7.0,1,1767.559423
-7.0,1,1767.570465
0.0,5,1767.590355
10.0,4,1767.610469
0.0,5,1767.634597
-7.0,1,1767.636866
10.0,4,1767.653432
-10.0,4,1767.670614
-7.0,1,1767.685252
-7.0,1,1767.688254
10.0,4,1767.701289
-7.0,1,1767.704301
-7.0,1,1767.711332
0.0,5,1767.735604
0.0,5,1767.755803
0.0,5,1767.773857
-7.0,1,1767.781384
-10.0,4,1767.799457
0.0,5,1767.82454
-7.0,1,1767.827561
0.0,5,1767.849629
-7.0,1,1767.852629
-7.0,1,1767.863666
-10.0,4,1767.881274
-7.0,1,1767.8893
-7.0,1,1767.893303
-7.0,1,1767.897362
0.0,5,1767.920404
0.0,5,1767.942463
0.0,5,1767.96457
-7.0,1,1767.96859
-7.0,1,1767.979625
-7.0,1,1767.987656
10.0,4,1768.003685
-7.0,1,1768.00621
-7.0,1,1768.010213
0.0,5,1768.034281
-7.0,1,1768.037291
-7.0,1,1768.039293
0.0,5,1768.059583
-7.0,1,1768.072639
-7.0,1,1768.076036
0.0,5,1768.095231
0.0,5,1768.119342
-10.0,4,1768.1394
10.0,4,1768.157177
-7.0,1,1768.167231
0.0,5,1768.18245
-7.0,1,1768.189474
-7.0,1,1768.193474
0.0,5,1768.214977
0.0,5,1768.232019
-7.0,1,1768.23806
-7.0,1,1768.242059
-10.0,3,1768.253894
0.0,5,1768.268468
-7.0,1,1768.280498
-7.0,1,1768.284509
-7.0,1,1768.288524
-7.0,1,1768.291526
0.0,5,1768.312661
0.0,5,1768.33263
0.0,5,1768.352202
-7.0,1,1768.355501
-7.0,1,1768.371579
0.0,5,1768.392644
0.0,5,1768.41426
0.0,5,1768.434186
0.0,5,1768.462283
-7.0,1,1768.465304
-7.0,1,1768.467311
-7.0,1,1768.470316
0.0,5,1768.491377
-7.0,1,1768.495714
-7.0,1,1768.4994
-10.0,4,1768.516458
-7.0,1,1768.523462
-7.0,1,1768.53444
0.0,5,1768.551862
0.0,5,1768.567648
-7.0,1,1768.572651
0.0,5,1768.592518
0.0,5,1768.609574
-7.0,1,1768.613573
0.0,5,1768.632169
0.0,5,1768.655276
0.0,5,1768.674615
-7.0,1,1768.678633
0.0,5,1768.70219
-7.0,1,1768.714264
0.0,5,1768.733321
0.0,5,1768.752393
-7.0,1,1768.761438
0.0,5,1768.787314
-7.0,1,1768.791314
10.0,4,1768.809454
-7.0,1,1768.81848
-10.0,3,1768.835538
-7.0,1,1768.83955
-7.0,1,1768.843547
-7.0,1,1768.856632
-7.0,1,1768.860639
10.0,4,1768.880177
-10.0,4,1768.899279
10.0,4,1768.920355
-7.0,1,1768.923353
0.0,5,1768.938827
-7.0,1,1768.947638
0.0,5,1768.969214
0.0,5,1769.015332
-7.0,1,1769.029427
-7.0,1,1769.069351
-7.0,1,1769.087567
0.0,5,1769.155166
10.0,4,1769.217336
0.0,5,1769.289724
-7.0,1,1769.334143
-10.0,4,1769.399956
0.0,5,1769.466342
0.0,5,1769.541764
-7.0,1,1769.564
10.0,4,1769.624503
0.0,5,1769.721617
-7.0,1,1769.733692
-7.0,1,1769.753924
-7.0,1,1769.767669
-10.0,4,1769.828396
-7.0,1,1769.866345
-7.0,1,1769.886659
-10.0,4,1769.941796
-7.0,1,1769.953982
-7.0,1,1769.966162
-7.0,1,1769.991462
-7.0,1,1769.996519
-7.0,1,1769.999512
0.0,5,1770.016158
0.0,5,1770.037215
-10.0,4,1770.051267
-7.0,1,1770.052268
-7.0,1,1770.056891
-7.0,1,1770.061891
0.0,5,1770.086498
-7.0,1,1770.090496
-7.0,1,1770.09451
-7.0,1,1770.10053
-7.0,1,1770.108559
0.0,5,1770.126629
0.0,5,1770.140653
10.0,4,1770.159777
-7.0,1,1770.162775
-10.0,3,1770.180337
10.0,4,1770.199442
0.0,5,1770.224534
0.0,5,1770.250622
-7.0,1,1770.254665
-7.0,1,1770.258192
-7.0,1,1770.26523
-7.0,1,1770.271231
-10.0,4,1770.288311
-7.0,1,1770.291313
-7.0,1,1770.296353
-7.0,1,1770.299356
-7.0,1,1770.308406
0.0,5,1770.324474
-10.0,4,1770.342524
-7.0,1,1770.34656
0.0,5,1770.362103
0.0,5,1770.39022
-7.0,1,1770.397281
0.0,5,1770.416399
-7.0,1,1770.420397
0.0,5,1770.443459
0.0,5,1770.458534
0.0,5,1770.473565
0.0,5,1770.494627
-7.0,1,1770.503639
0.0,5,1770.526245
-7.0,1,1770.529243
0.0,5,1770.545419
10.0,4,1770.557148
-7.0,1,1770.571189
0.0,5,1770.590515
-7.0,1,1770.594531
0.0,5,1770.611575
-7.0,1,1770.624618
-7.0,1,1770.628639
-7.0,1,1770.631638
10.0,4,1770.651196
10.0,4,1770.672326
10.0,4,1770.687414
-10.0,3,1770.701451
-7.0,1,1770.704674
10.0,4,1770.722194
0.0,5,1770.738276
-7.0,1,1770.745611
-7.0,1,1770.749623
-7.0,1,1770.754635
0.0,5,1770.769223
10.0,4,1770.784307
-7.0,1,1770.794363
-7.0,1,1770.799371
-7.0,1,1770.80237
0.0,5,1770.819624
-7.0,1,1770.828261
-7.0,1,1770.834288
-7.0,1,1770.837299
-7.0,1,1770.840297
-7.0,1,1770.851408
0.0,5,1770.871977
-7.0,1,1770.876015
0.0,5,1770.890777
-7.0,1,1770.900322
-7.0,1,1770.907364
0.0,5,1770.923734
-7.0,1,1770.927254
0.0,5,1770.949354
-7.0,1,1770.954368
-7.0,1,1770.958897
-10.0,4,1770.977969
0.0,5,1770.999043
-7.0,1,1771.012079
0.0,5,1771.032148
-10.0,4,1771.049232
10.0,4,1771.060777
0.0,5,1771.081336
-10.0,4,1771.099629
0.0,5,1771.119581
-7.0,1,1771.12861
0.0,5,1771.15065
-7.0,1,1771.153652
-7.0,1,1771.156696
0.0,5,1771.178254
-7.0,1,1771.182255
0.0,5,1771.199596
0.0,5,1771.214663
-7.0,1,1771.225191
0.0,5,1771.245308
-7.0,1,1771.248313
0.0,5,1771.267914
0.0,5,1771.291733
-7.0,1,1771.299256
-7.0,1,1771.302253
-7.0,1,1771.304285
10.0,4,1771.324615
-7.0,1,1771.337156
-7.0,1,1771.341156
-10.0,4,1771.356789
-7.0,1,1771.360785
10.0,3,1771.373334
-7.0,1,1771.377872
-7.0,1,1771.381871
0.0,5,1771.407979
-7.0,1,1771.415016
-7.0,1,1771.418028
-10.0,4,1771.436102
0.0,5,1771.457768
0.0,5,1771.487884
-7.0,1,1771.491884
-7.0,1,1771.496922
-10.0,4,1771.516003
10.0,4,1771.535449
-7.0,1,1771.539201
-7.0,1,1771.550249
0.0,5,1771.567261
-7.0,1,1771.57226
-7.0,1,1771.57742
0.0,5,1771.597439
0.0,5,1771.617512
0.0,5,1771.639573
10.0,4,1771.657158
-7.0,1,1771.660151
0.0,5,1771.684251
-7.0,1,1771.69326
-7.0,1,1771.696508
-7.0,1,1771.701508
-7.0,1,1771.712546
-7.0,1,1771.718173
0.0,5,1771.734226
-7.0,1,1771.737237
-7.0,1,1771.748559
0.0,5,1771.7687
0.0,5,1771.787248
-7.0,1,1771.791253
-10.0,3,1771.805298
0.0,5,1771.82789
-10.0,4,1771.84797
-10.0,4,1771.870625
-7.0,1,1771.884171
-10.0,4,1771.904056
10.0,4,1771.924131
-10.0,4,1771.948329
0.0,5,1771.96892
-7.0,1,1771.978958
-7.0,1,1771.984486
-7.0,1,1771.997582
0.0,5,1772.020652
0.0,5,1772.042202
0.0,5,1772.061844
-10.0,4,1772.080771
-7.0,1,1772.088818
-7.0,1,1772.097891
-7.0,1,1772.101892
-10.0,4,1772.119972
10.0,4,1772.141058
-7.0,1,1772.147171
-7.0,1,1772.155715
-7.0,1,1772.159724
-7.0,1,1772.16525
-7.0,1,1772.170257
0.0,5,1772.201375
0.0,5,1772.221785
-7.0,1,1772.226831
-7.0,1,1772.236859
-7.0,1,1772.247801
10.0,4,1772.267185
-10.0,4,1772.283256
10.0,4,1772.308255
-10.0,4,1772.331315
-7.0,1,1772.333313
0.0,5,1772.354665
10.0,4,1772.374275
-7.0,1,1772.380285
0.0,5,1772.406347
-7.0,1,1772.410354
-7.0,1,1772.41738
-7.0,1,1772.420381
0.0,5,1772.45254
0.0,5,1772.475209
-7.0,1,1772.486261
-10.0,4,1772.507403
0.0,5,1772.532292
0.0,5,1772.560768
-7.0,1,1772.569273
0.0,5,1772.591672
10.0,4,1772.614599
-7.0,1,1772.61761
-7.0,1,1772.633362
-10.0,4,1772.651954
0.0,5,1772.669245
-7.0,1,1772.673752
-10.0,4,1772.698401
-7.0,1,1772.7014
10.0,4,1772.718455
-10.0,4,1772.738513
-10.0,3,1772.756133
-7.0,1,1772.761159
0.0,5,1772.792323
-7.0,1,1772.796403
-7.0,1,1772.801401
-7.0,1,1772.804411
-7.0,1,1772.818463
-7.0,1,1772.822463
-7.0,1,1772.830491
0.0,5,1772.84792
-7.0,1,1772.856459
-7.0,1,1772.861495
-7.0,1,1772.868487
-7.0,1,1772.871487
0.0,5,1772.901611
0.0,5,1772.922172
-7.0,1,1772.932229
-10.0,4,1772.953346
0.0,5,1772.976989
-10.0,4,1772.995789
0.0,5,1773.025862
-10.0,4,1773.044502
10.0,4,1773.059131
10.0,4,1773.080253
0.0,5,1773.103402
0.0,5,1773.123503
-7.0,1,1773.129939
0.0,5,1773.153531
-7.0,1,1773.164198
-7.0,1,1773.167503
0.0,5,1773.189856
0.0,5,1773.215556
0.0,5,1773.239667
-7.0,1,1773.245229
-10.0,3,1773.265349
-7.0,1,1773.269359
-7.0,1,1773.278398
-7.0,1,1773.285411
0.0,5,1773.303995
-7.0,1,1773.307862
0.0,5,1773.331779
-7.0,1,1773.342304
-10.0,3,1773.354161
-10.0,4,1773.374259
10.0,3,1773.395837
-7.0,1,1773.399425
-7.0,1,1773.412458
-7.0,1,1773.415498
10.0,4,1773.436568
-7.0,1,1773.438567
0.0,5,1773.458697
0.0,5,1773.487846
0.0,5,1773.506941
-7.0,1,1773.513456
-7.0,1,1773.51598
-7.0,1,1773.525006
-7.0,1,1773.533523
-7.0,1,1773.536335
0.0,5,1773.556029
0.0,5,1773.585226
0.0,5,1773.609582
-7.0,1,1773.614094
0.0,5,1773.632645
-7.0,1,1773.639165
-7.0,1,1773.646274
10.0,4,1773.664889
0.0,5,1773.684956
0.0,5,1773.704566
-7.0,1,1773.718645
-7.0,1,1773.722644
10.0,4,1773.739204
-7.0,1,1773.746284
10.0,4,1773.766888
-7.0,1,1773.769888
-7.0,1,1773.779925
10.0,4,1773.791979
-7.0,1,1773.800048
-10.0,4,1773.817676
10.0,4,1773.832188
0.0,5,1773.852369
-10.0,4,1773.881012
-7.0,1,1773.884532
0.0,5,1773.916226
0.0,5,1773.933574
-10.0,3,1773.953674
-7.0,1,1773.9567
-7.0,1,1773.962709
0.0,5,1773.983325
-7.0,1,1773.995658
0.0,5,1774.012192
0.0,5,1774.033794
0.0,5,1774.054848
-7.0,1,1774.08143
0.0,5,1774.105065
0.0,5,1774.130166
-7.0,1,1774.132167
-7.0,1,1774.144253
-7.0,1,1774.148286
0.0,5,1774.170425
-10.0,4,1774.188622
10.0,4,1774.211225
0.0,5,1774.22529
0.0,5,1774.249157
-10.0,4,1774.268264
-7.0,1,1774.278327
-7.0,1,1774.281317
-7.0,1,1774.284415
0.0,5,1774.308544
0.0,5,1774.328879
-7.0,1,1774.331875
0.0,5,1774.350523
-7.0,1,1774.363605
0.0,5,1774.391215
-7.0,1,1774.39733
-10.0,4,1774.418426
-7.0,1,1774.421425
0.0,5,1774.452363
0.0,5,1774.470986
-7.0,1,1774.475018
-7.0,1,1774.481032
-7.0,1,1774.498153
0.0,5,1774.518854
-7.0,1,1774.521858
-7.0,1,1774.525909
-7.0,1,1774.537678
10.0,4,1774.554254
-7.0,1,1774.55878
0.0,5,1774.581337
-7.0,1,1774.585712
-7.0,1,1774.599279
0.0,5,1774.621345
0.0,5,1774.639438
-7.0,1,1774.647517
-7.0,1,1774.65442
10.0,4,1774.673525
-7.0,1,1774.680189
-7.0,1,1774.686236
-7.0,1,1774.690238
-10.0,4,1774.714527
-7.0,1,1774.721549
-7.0,1,1774.729593
-7.0,1,1774.733576
-10.0,4,1774.75071
-7.0,1,1774.754215
0.0,5,1774.78599
0.0,5,1774.812284
-7.0,1,1774.816332
-7.0,1,1774.819332
0.0,5,1774.853487
-7.0,1,1774.856192
0.0,5,1774.87377
-7.0,1,1774.880316
-10.0,4,1774.905505
-7.0,1,1774.915532
-7.0,1,1774.91854
10.0,4,1774.938603
-7.0,1,1774.94769
-7.0,1,1774.95069
-7.0,1,1774.958745
0.0,5,1774.980313
-7.0,1,1774.986349
0.0,5,1775.003374
0.0,5,1775.030995
-7.0,1,1775.034512
10.0,3,1775.053613
10.0,4,1775.071185
-7.0,1,1775.077239
-7.0,1,1775.081229
0.0,5,1775.103341
-7.0,1,1775.115565
0.0,5,1775.135344
-7.0,1,1775.137684
-7.0,1,1775.146235
-7.0,1,1775.156269
-7.0,1,1775.160801
-7.0,1,1775.164361
-7.0,1,1775.170308
-7.0,1,1775.182346
-7.0,1,1775.185365
10.0,4,1775.204467
-7.0,1,1775.211488
-7.0,1,1775.214497
0.0,5,1775.240563
-7.0,1,1775.246622
0.0,5,1775.265218
-7.0,1,1775.268221
-7.0,1,1775.280271
-7.0,1,1775.284304
-7.0,1,1775.290321
-7.0,1,1775.297421
0.0,5,1775.32956
0.0,5,1775.350664
0.0,5,1775.374252
0.0,5,1775.396863
0.0,5,1775.42051
-10.0,4,1775.439247
-7.0,1,1775.44734
0.0,5,1775.467649
-7.0,1,1775.470648
10.0,4,1775.490531
-7.0,1,1775.50464
-7.0,1,1775.509669
0.0,5,1775.533746
10.0,4,1775.5544
0.0,5,1775.583576
0.0,5,1775.615456
0.0,5,1775.638514
0.0,5,1775.665216
-7.0,1,1775.675528
0.0,5,1775.710623
0.0,5,1775.732172
-7.0,1,1775.735202
0.0,5,1775.766742
0.0,5,1775.797432
-10.0,4,1775.818448
0.0,5,1775.836847
0.0,5,1775.867524
0.0,5,1775.889598
0.0,5,1775.922283
10.0,4,1775.941332
-7.0,1,1775.950424
-7.0,1,1775.954436
-7.0,1,1775.955724
0.0,5,1775.985399
-7.0,1,1775.991404
0.0,5,1776.016542
0.0,5,1776.039609
10.0,4,1776.057724
0.0,5,1776.089387
-10.0,4,1776.113853
-7.0,1,1776.117369
-7.0,1,1776.120368
0.0,5,1776.149701
10.0,4,1776.165073
-7.0,1,1776.178144
-7.0,1,1776.182127
-7.0,1,1776.190157
10.0,4,1776.205569
-7.0,1,1776.210593
10.0,4,1776.224145
0.0,5,1776.255417
-10.0,4,1776.277554
-7.0,1,1776.282551
-7.0,1,1776.285568
10.0,4,1776.314206
10.0,4,1776.334228
-7.0,1,1776.337236
-7.0,1,1776.348305
-7.0,1,1776.356325
0.0,5,1776.379479
-7.0,1,1776.383475
-7.0,1,1776.39254
0.0,5,1776.422253
10.0,4,1776.446428
10.0,4,1776.468017
10.0,4,1776.489091
10.0,4,1776.516322
-7.0,1,1776.520326
-10.0,3,1776.534415
0.0,5,1776.551576
-7.0,1,1776.557931
0.0,5,1776.589579
10.0,4,1776.610993
-7.0,1,1776.615046
-7.0,1,1776.621055
0.0,5,1776.641548
-7.0,1,1776.653607
-7.0,1,1776.656246
0.0,5,1776.683615
-7.0,1,1776.685619
10.0,4,1776.703701
10.0,4,1776.720328
-7.0,1,1776.735779
-7.0,1,1776.739786
0.0,5,1776.76567
-7.0,1,1776.768887
0.0,5,1776.798172
-7.0,1,1776.802174
-7.0,1,1776.805508
10.0,4,1776.826642
0.0,5,1776.854232
-7.0,1,1776.865207
-7.0,1,1776.867215
10.0,4,1776.882298
10.0,4,1776.905636
-7.0,1,1776.909646
0.0,5,1776.929224
0.0,5,1776.957875
0.0,5,1776.981993
10.0,4,1777.000069
-7.0,1,1777.004588
-7.0,1,1777.008111
10.0,4,1777.02818
-7.0,1,1777.03522
-7.0,1,1777.037228
0.0,5,1777.052285
0.0,5,1777.070884
-7.0,1,1777.082688
-7.0,1,1777.086015
0.0,5,1777.103579
-7.0,1,1777.109105
-7.0,1,1777.117146
0.0,5,1777.132227
-7.0,1,1777.136273
10.0,4,1777.151309
-7.0,1,1777.154323
-7.0,1,1777.164387
0.0,5,1777.17894
-7.0,1,1777.184968
-7.0,1,1777.188977
0.0,5,1777.211032
0.0,5,1777.229676
-7.0,1,1777.235195
-7.0,1,1777.238205
10.0,4,1777.25627
-7.0,1,1777.266306
0.0,5,1777.288897
0.0,5,1777.304948
-7.0,1,1777.308957
-7.0,1,1777.317623
-7.0,1,1777.323624
-7.0,1,1777.327664
0.0,5,1777.343695
10.0,4,1777.358782
0.0,5,1777.38738
-7.0,1,1777.391379
0.0,5,1777.413459
-7.0,1,1777.417499
-7.0,1,1777.432529
-7.0,1,1777.435556
0.0,5,1777.45419
0.0,5,1777.472238
-7.0,1,1777.486566
10.0,4,1777.499604
-7.0,1,1777.503605
0.0,5,1777.522171
0.0,5,1777.542254
0.0,5,1777.56533
-7.0,1,1777.569332
10.0,4,1777.584357
-7.0,1,1777.592375
0.0,5,1777.610293
0.0,5,1777.63171
-7.0,1,1777.635222
0.0,5,1777.654295
-7.0,1,1777.658828
-7.0,1,1777.66786
-10.0,4,1777.68259
-7.0,1,1777.688611
0.0,5,1777.706897
0.0,5,1777.724957
-7.0,1,1777.73448
-7.0,1,1777.739996
0.0,5,1777.760589
-7.0,1,1777.764661
-7.0,1,1777.77414
10.0,4,1777.797273
0.0,5,1777.816338
0.0,5,1777.837442
-7.0,1,1777.841444
0.0,5,1777.86703
-10.0,3,1777.874548
0.0,5,1777.898642
-10.0,4,1777.911846
10.0,4,1777.930498
0.0,5,1777.9435
-7.0,1,1777.94752
-7.0,1,1777.950521
-10.0,3,1777.965853
10.0,4,1777.977629
0.0,5,1777.994193
-7.0,1,1778.001457
-7.0,1,1778.006308
-7.0,1,1778.010313
-7.0,1,1778.011312
-7.0,1,1778.047281
-7.0,1,1778.068019
10.0,4,1778.121514
-7.0,1,1778.132586
-7.0,1,1778.142411
-7.0,1,1778.181103
0.0,5,1778.236285
-7.0,1,1778.249927
-7.0,1,1778.260206
-7.0,1,1778.292524
-7.0,1,1778.308206
-7.0,1,1778.321942
10.0,4,1778.392383
-10.0,4,1778.47145
0.0,5,1778.543718
-7.0,1,1778.581657
-7.0,1,1778.597429
-7.0,1,1778.618674
0.0,5,1778.694743
-10.0,4,1778.761068
0.0,5,1778.848676
-7.0,1,1778.868922
0.0,5,1778.92855
-7.0,1,1778.939675
10.0,4,1778.993546
0.0,5,1779.037622
0.0,5,1779.054241
-7.0,1,1779.057247
-7.0,1,1779.060757
0.0,5,1779.087391
-10.0,4,1779.106799
-7.0,1,1779.109804
-7.0,1,1779.1138
0.0,5,1779.135689
-10.0,4,1779.151227
0.0,5,1779.175858
0.0,5,1779.199456
-7.0,1,1779.207507
0.0,5,1779.228584
0.0,5,1779.254168
0.0,5,1779.268234
-10.0,3,1779.282253
0.0,5,1779.29871
-10.0,4,1779.313729
-7.0,1,1779.317595
-7.0,1,1779.323596
0.0,5,1779.342507
0.0,5,1779.360122
-7.0,1,1779.362118
-7.0,1,1779.367117
10.0,4,1779.378159
-7.0,1,1779.385471
0.0,5,1779.399509
-7.0,1,1779.403536
-10.0,3,1779.418592
-7.0,1,1779.423595
-7.0,1,1779.427645
-7.0,1,1779.439671
10.0,4,1779.455239
-7.0,1,1779.458237
0.0,5,1779.47633
-7.0,1,1779.480332
0.0,5,1779.508483
0.0,5,1779.528554
0.0,5,1779.549624
-7.0,1,1779.557651
0.0,5,1779.575448
0.0,5,1779.591339
-7.0,1,1779.594365
0.0,5,1779.616436
-7.0,1,1779.624189
0.0,5,1779.639225
-10.0,4,1779.651521
-7.0,1,1779.659108
-7.0,1,1779.662117
0.0,5,1779.684433
-7.0,1,1779.686448
-10.0,4,1779.699473
-7.0,1,1779.702473
-7.0,1,1779.704563
-7.0,1,1779.71408
-7.0,1,1779.720614
-7.0,1,1779.724141
-7.0,1,1779.729174
0.0,5,1779.752265
10.0,4,1779.775441
-10.0,4,1779.791336
0.0,5,1779.812416
-7.0,1,1779.81645
-7.0,1,1779.824463
-7.0,1,1779.83652
10.0,4,1779.850551
0.0,5,1779.870132
-7.0,1,1779.876203
-7.0,1,1779.879203
-7.0,1,1779.888234
0.0,5,1779.908351
0.0,5,1779.924411
-7.0,1,1779.927433
-7.0,1,1779.935442
0.0,5,1779.952727
-7.0,1,1779.959801
-7.0,1,1779.962812
-7.0,1,1779.970327
0.0,5,1779.986415
-7.0,1,1779.992413
-7.0,1,1779.995662
-7.0,1,1780.003406
-10.0,4,1780.019723
10.0,4,1780.040304
-10.0,4,1780.058355
-7.0,1,1780.061888
0.0,5,1780.081957
10.0,4,1780.098644
10.0,4,1780.115184
-7.0,1,1780.118191
0.0,5,1780.14635
0.0,5,1780.170937
-10.0,4,1780.189031
0.0,5,1780.204857
0.0,5,1780.221898
-7.0,1,1780.233444
-7.0,1,1780.237856
10.0,4,1780.252426
-7.0,1,1780.256457
0.0,5,1780.276056
0.0,5,1780.299114
-7.0,1,1780.302116
0.0,5,1780.314191
0.0,5,1780.336603
-7.0,1,1780.347337
-7.0,1,1780.351332
-7.0,1,1780.353839
0.0,5,1780.37423
-7.0,1,1780.383246
-7.0,1,1780.387279
-7.0,1,1780.39028
0.0,5,1780.413454
0.0,5,1780.440566
-7.0,1,1780.444072
0.0,5,1780.46368
0.0,5,1780.486275
0.0,5,1780.511337
0.0,5,1780.535578
-7.0,1,1780.539586
10.0,4,1780.558643
-7.0,1,1780.562163
-7.0,1,1780.572196
10.0,4,1780.589262
-10.0,4,1780.609327
0.0,5,1780.62637
-7.0,1,1780.629369
-7.0,1,1780.632369
-7.0,1,1780.645424
-7.0,1,1780.648431
-7.0,1,1780.65143
-7.0,1,1780.655449
-7.0,1,1780.668044
0.0,5,1780.685105
-7.0,1,1780.689115
0.0,5,1780.709231
-7.0,1,1780.720251
-7.0,1,1780.724268
-7.0,1,1780.727277
0.0,5,1780.74632
-10.0,4,1780.765702
-7.0,1,1780.776741
-7.0,1,1780.780737
-7.0,1,1780.784765
-10.0,4,1780.80585
0.0,5,1780.826925
-7.0,1,1780.835961
-7.0,1,1780.840963
-7.0,1,1780.848
-7.0,1,1780.851003
0.0,5,1780.874089
0.0,5,1780.89064
10.0,4,1780.907176
-7.0,1,1780.910179
10.0,4,1780.923729
0.0,5,1780.941279
-7.0,1,1780.951312
-7.0,1,1780.953826
10.0,4,1780.968899
-7.0,1,1780.9719
-10.0,4,1780.991559
10.0,4,1781.005604
0.0,5,1781.019634
10.0,4,1781.032156
0.0,5,1781.06479
-10.0,3,1781.073308
-7.0,1,1781.081832
-7.0,1,1781.085861
-7.0,1,1781.090864
-7.0,1,1781.094889
-7.0,1,1781.101897
-7.0,1,1781.106941
0.0,5,1781.126991
-7.0,1,1781.130991
-7.0,1,1781.139023
-7.0,1,1781.142022
10.0,4,1781.164132
0.0,5,1781.184195
-7.0,1,1781.188219
0.0,5,1781.216315
0.0,5,1781.240388
-10.0,3,1781.253419
-7.0,1,1781.257171
-7.0,1,1781.260688
-7.0,1,1781.266211
-7.0,1,1781.276292
10.0,4,1781.290323
0.0,5,1781.30536
-7.0,1,1781.310368
-7.0,1,1781.314378
0.0,5,1781.337434
0.0,5,1781.354474
0.0,5,1781.377061
-7.0,1,1781.381063
10.0,4,1781.399139
-7.0,1,1781.409174
-10.0,4,1781.432257
0.0,5,1781.450327
-7.0,1,1781.453833
10.0,4,1781.471904
-10.0,4,1781.49359
-7.0,1,1781.497014
0.0,5,1781.523587
-7.0,1,1781.528132
-7.0,1,1781.534154
-7.0,1,1781.537167
-7.0,1,1781.548206
0.0,5,1781.568285
-7.0,1,1781.574306
-7.0,1,1781.577319
-7.0,1,1781.587346
-7.0,1,1781.591346
-7.0,1,1781.598373
-7.0,1,1781.601371
0.0,5,1781.630477
-7.0,1,1781.633979
-7.0,1,1781.640503
0.0,5,1781.661086
0.0,5,1781.689749
-7.0,1,1781.694256
-7.0,1,1781.702273
0.0,5,1781.723861
-7.0,1,1781.734402
0.0,5,1781.752443
0.0,5,1781.77707
0.0,5,1781.794618
0.0,5,1781.820222
-7.0,1,1781.823729
-10.0,4,1781.851341
-7.0,1,1781.855367
-7.0,1,1781.859912
0.0,5,1781.888012
0.0,5,1781.91007
0.0,5,1781.928135
10.0,4,1781.94217
-10.0,3,1781.958766
-10.0,4,1781.978331
-7.0,1,1781.982333
0.0,5,1782.001392
10.0,4,1782.020457
0.0,5,1782.050572
-10.0,4,1782.071248
-7.0,1,1782.078379
0.0,5,1782.100426
10.0,4,1782.12249
-7.0,1,1782.128593
-7.0,1,1782.140644
-7.0,1,1782.145975
-7.0,1,1782.151655
-7.0,1,1782.155171
0.0,5,1782.188388
-7.0,1,1782.195665
-7.0,1,1782.202422
-7.0,1,1782.208497
-7.0,1,1782.21949
10.0,4,1782.240616
0.0,5,1782.267207
0.0,5,1782.289379
-7.0,1,1782.295398
0.0,5,1782.326586
0.0,5,1782.348646
-7.0,1,1782.351645
0.0,5,1782.371301
0.0,5,1782.402498
-7.0,1,1782.411515
-7.0,1,1782.415533
-7.0,1,1782.418541
10.0,4,1782.437654
0.0,5,1782.465267
0.0,5,1782.485452
-7.0,1,1782.490469
0.0,5,1782.514535
-7.0,1,1782.530633
0.0,5,1782.552202
-7.0,1,1782.559253
0.0,5,1782.581424
-7.0,1,1782.597796
0.0,5,1782.617695
10.0,4,1782.636275
0.0,5,1782.660914
0.0,5,1782.690054
10.0,4,1782.711139
0.0,5,1782.743877
-7.0,1,1782.747402
-7.0,1,1782.75542
-7.0,1,1782.761729
0.0,5,1782.784349
-7.0,1,1782.788364
-7.0,1,1782.795673
-7.0,1,1782.798392
0.0,5,1782.830183
-7.0,1,1782.834225
0.0,5,1782.85837
-7.0,1,1782.862471
10.0,4,1782.88058
0.0,5,1782.90414
0.0,5,1782.930322
0.0,5,1782.950399
0.0,5,1782.977066
-7.0,1,1782.985861
-7.0,1,1782.994902
10.0,4,1783.013455
-7.0,1,1783.015976
-7.0,1,1783.018977
-7.0,1,1783.040341
-7.0,1,1783.05759
-7.0,1,1783.07548
-7.0,1,1783.09062
10.0,4,1783.193514
0.0,5,1783.329702
0.0,5,1783.421561
0.0,5,1783.513928
-7.0,1,1783.537627
10.0,4,1783.621611
-7.0,1,1783.66935
-7.0,1,1783.687632
10.0,4,1783.781633
0.0,5,1783.882516
-7.0,1,1783.90084
-7.0,1,1783.951712
-7.0,1,1783.981706
-7.0,1,1784.005538
0.0,5,1784.059618
-7.0,1,1784.071188
0.0,5,1784.102403
0.0,5,1784.133606
-7.0,1,1784.137635
-7.0,1,1784.158249
-7.0,1,1784.168288
-7.0,1,1784.175353
0.0,5,1784.200465
-7.0,1,1784.214545
-7.0,1,1784.226633
-7.0,1,1784.230634
-7.0,1,1784.234648
0.0,5,1784.27458
-7.0,1,1784.285846
0.0,5,1784.304641
-7.0,1,1784.310661
-10.0,4,1784.333788
0.0,5,1784.366284
-7.0,1,1784.371285
0.0,5,1784.391447
-7.0,1,1784.394466
-7.0,1,1784.436664
-10.0,4,1784.462801
-10.0,3,1784.478415
