#{"t_start": 1702587931.5923, "env_id": "None"}
r,l,t
0.0,5,2764.96733
-7.0,1,2764.972656
10.0,3,2764.996902
-7.0,1,2765.003936
10.0,3,2765.026712
-7.0,1,2765.032258
-7.0,1,2765.036265
10.0,4,2765.068714
-7.0,1,2765.076258
-7.0,1,2765.083628
-7.0,1,2765.090312
-7.0,1,2765.109403
10.0,4,2765.124073
10.0,3,2765.144141
10.0,4,2765.168055
-7.0,5,2765.195119
-7.0,1,2765.199119
10.0,3,2765.226745
10.0,3,2765.243782
-7.0,1,2765.248789
10.0,4,2765.275704
-7.0,1,2765.280702
-7.0,1,2765.294612
-7.0,1,2765.299631
10.0,3,2765.311642
10.0,3,2765.334268
-7.0,1,2765.339262
-7.0,4,2765.364249
10.0,3,2765.388334
-7.0,1,2765.395386
10.0,4,2765.425162
-7.0,5,2765.466381
10.0,3,2765.480409
10.0,3,2765.502295
-7.0,1,2765.50731
-7.0,1,2765.511816
-7.0,1,2765.51734
-7.0,1,2765.532195
10.0,4,2765.54824
10.0,3,2765.572649
10.0,4,2765.600646
-7.0,1,2765.606684
10.0,3,2765.628276
-7.0,1,2765.633302
-7.0,1,2765.639305
-7.0,1,2765.644585
-7.0,1,2765.649583
-7.0,1,2765.66362
10.0,3,2765.677522
10.0,3,2765.698583
-7.0,1,2765.704562
-7.0,1,2765.710566
-7.0,1,2765.714909
-7.0,1,2765.729944
-7.0,1,2765.736806
10.0,4,2765.763362
10.0,3,2765.775435
-7.0,1,2765.78145
10.0,3,2765.807747
-7.0,1,2765.811748
-7.0,1,2765.816262
-7.0,1,2765.838453
-7.0,1,2765.845487
-7.0,1,2765.851995
10.0,3,2765.882392
-7.0,1,2765.888417
-7.0,1,2765.893425
-7.0,1,2765.897749
-7.0,1,2765.902261
10.0,3,2765.924335
10.0,4,2765.954326
10.0,3,2765.965592
-7.0,1,2765.981631
10.0,3,2765.99578
-7.0,1,2766.002287
-7.0,1,2766.016313
-7.0,1,2766.022325
10.0,3,2766.034762
-7.0,1,2766.049284
10.0,3,2766.063613
10.0,3,2766.088665
-7.0,1,2766.092673
-7.0,1,2766.097685
-7.0,1,2766.102704
-7.0,1,2766.122687
10.0,3,2766.133893
10.0,4,2766.15766
-7.0,1,2766.164688
10.0,3,2766.195303
-7.0,1,2766.200304
10.0,4,2766.230036
10.0,3,2766.24352
-7.0,1,2766.257347
-7.0,1,2766.261348
-7.0,1,2766.265374
-7.0,1,2766.27037
10.0,3,2766.295007
-7.0,1,2766.300007
-7.0,1,2766.306056
-7.0,1,2766.312569
10.0,3,2766.335437
10.0,4,2766.365351
-7.0,1,2766.371867
-7.0,1,2766.377391
-7.0,4,2766.404566
10.0,4,2766.431681
-7.0,5,2766.464375
-7.0,1,2766.471369
-7.0,1,2766.478336
10.0,3,2766.507426
10.0,3,2766.525017
10.0,4,2766.559136
10.0,4,2766.590567
10.0,3,2766.612135
-7.0,5,2766.639939
-7.0,1,2766.645611
10.0,3,2766.659528
-7.0,1,2766.674542
-7.0,1,2766.681555
10.0,3,2766.695615
10.0,4,2766.721402
-7.0,1,2766.725931
-7.0,1,2766.742204
10.0,4,2766.762313
10.0,3,2766.784379
-7.0,1,2766.789378
-7.0,4,2766.818365
-7.0,1,2766.824934
-7.0,1,2766.831438
-7.0,1,2766.848524
-7.0,1,2766.853924
10.0,4,2766.884488
-7.0,1,2766.891992
10.0,3,2766.909558
10.0,3,2766.932204
-7.0,1,2766.93723
-7.0,1,2766.942236
-7.0,1,2766.956318
10.0,3,2766.967342
-7.0,1,2766.974378
10.0,3,2766.994448
-7.0,1,2766.999446
-7.0,1,2767.00649
10.0,3,2767.028728
-7.0,1,2767.034598
-7.0,1,2767.040597
10.0,3,2767.062428
10.0,3,2767.084381
-7.0,1,2767.091381
-7.0,5,2767.123883
-7.0,5,2767.161577
10.0,4,2767.185298
0.0,5,2767.215754
-7.0,1,2767.222319
-7.0,1,2767.22733
-7.0,1,2767.233355
-7.0,1,2767.240363
-7.0,1,2767.257643
-7.0,1,2767.266668
10.0,3,2767.284722
-7.0,1,2767.305488
-7.0,1,2767.311488
-7.0,1,2767.315976
10.0,3,2767.345675
10.0,3,2767.360281
-7.0,1,2767.367328
-7.0,1,2767.383571
-7.0,1,2767.389584
10.0,4,2767.420673
10.0,3,2767.433951
-7.0,1,2767.438748
-7.0,1,2767.450255
10.0,3,2767.463273
-7.0,1,2767.469271
-7.0,1,2767.487344
10.0,3,2767.500363
-7.0,5,2767.537885
-7.0,1,2767.541392
-7.0,1,2767.554947
-7.0,1,2767.56145
-7.0,1,2767.568978
-7.0,1,2767.574511
10.0,3,2767.595496
10.0,4,2767.622436
10.0,4,2767.643018
10.0,4,2767.677158
-7.0,1,2767.685194
10.0,3,2767.717338
10.0,3,2767.748469
10.0,4,2767.770533
10.0,3,2767.790581
-7.0,1,2767.79461
-7.0,1,2767.803457
10.0,3,2767.823828
-7.0,1,2767.828575
10.0,3,2767.8542
10.0,3,2767.865226
-7.0,1,2767.87859
-7.0,1,2767.883663
-7.0,1,2767.888697
-7.0,1,2767.893744
10.0,3,2767.917572
10.0,4,2767.946262
10.0,4,2767.963326
-7.0,1,2767.975369
-7.0,1,2767.981399
10.0,3,2767.996944
-7.0,1,2768.009931
10.0,3,2768.023604
-7.0,1,2768.029631
10.0,3,2768.053679
10.0,3,2768.074265
-7.0,1,2768.079298
-7.0,1,2768.086314
10.0,3,2768.109677
10.0,3,2768.122257
-7.0,1,2768.127294
-7.0,1,2768.144376
10.0,3,2768.16344
-7.0,1,2768.169452
-7.0,1,2768.188528
-7.0,1,2768.193732
10.0,3,2768.208261
10.0,4,2768.233546
10.0,3,2768.25263
-7.0,1,2768.256642
-7.0,1,2768.262491
-7.0,1,2768.266788
-7.0,1,2768.2803
-7.0,1,2768.286345
10.0,4,2768.313616
10.0,3,2768.326568
-7.0,1,2768.331568
10.0,4,2768.35569
10.0,3,2768.379977
10.0,3,2768.393035
-7.0,1,2768.407972
-7.0,1,2768.412487
-7.0,5,2768.443619
10.0,3,2768.461781
10.0,3,2768.493789
10.0,3,2768.52039
10.0,4,2768.543926
-7.0,4,2768.580055
10.0,3,2768.604512
10.0,3,2768.621415
10.0,3,2768.645903
-7.0,1,2768.651416
-7.0,1,2768.657501
-7.0,5,2768.684608
10.0,3,2768.706865
10.0,4,2768.734705
10.0,3,2768.746222
-7.0,5,2768.774642
-7.0,1,2768.792675
10.0,4,2768.807036
10.0,3,2768.829858
10.0,3,2768.855551
10.0,3,2768.874623
-7.0,1,2768.881623
10.0,3,2768.910237
10.0,3,2768.93194
-7.0,5,2768.957235
-7.0,1,2768.961743
10.0,4,2768.987571
-7.0,1,2768.992074
10.0,3,2769.007643
-7.0,1,2769.023516
10.0,4,2769.045337
-7.0,1,2769.059653
-7.0,1,2769.064673
-10.0,4,2769.090695
-7.0,1,2769.095212
10.0,3,2769.114422
10.0,3,2769.137566
10.0,3,2769.15992
10.0,3,2769.176939
10.0,3,2769.199871
-7.0,1,2769.206615
10.0,3,2769.236233
-7.0,1,2769.242749
10.0,3,2769.260306
-7.0,1,2769.277376
-7.0,1,2769.282386
-7.0,1,2769.288396
10.0,3,2769.315094
10.0,3,2769.329633
10.0,3,2769.354584
10.0,3,2769.369648
-7.0,1,2769.386293
10.0,3,2769.400335
10.0,4,2769.442455
-7.0,1,2769.453786
-7.0,1,2769.460524
-7.0,5,2769.49971
10.0,4,2769.532333
10.0,3,2769.553421
10.0,4,2769.578489
10.0,3,2769.593565
-7.0,1,2769.600574
-7.0,1,2769.619955
-7.0,1,2769.624734
10.0,3,2769.640768
-7.0,1,2769.655334
-7.0,1,2769.660336
10.0,3,2769.673405
-7.0,1,2769.687451
10.0,3,2769.699468
10.0,3,2769.728089
-7.0,1,2769.735144
-7.0,1,2769.74014
-7.0,1,2769.746172
-7.0,1,2769.76527
-7.0,1,2769.77027
10.0,3,2769.781602
-7.0,1,2769.796546
10.0,3,2769.807792
-7.0,1,2769.815321
-7.0,1,2769.836408
10.0,3,2769.854501
-7.0,1,2769.860497
10.0,3,2769.881589
10.0,4,2769.905113
10.0,3,2769.916134
10.0,4,2769.942527
-7.0,1,2769.947719
-7.0,1,2769.962285
10.0,3,2769.97536
10.0,3,2769.997396
0.0,5,2770.028945
10.0,4,2770.055101
10.0,3,2770.066063
-7.0,1,2770.071573
-7.0,1,2770.088435
10.0,3,2770.100458
-7.0,5,2770.127286
-7.0,1,2770.134336
-7.0,1,2770.149763
10.0,3,2770.160283
-7.0,4,2770.193896
-7.0,1,2770.200651
-7.0,1,2770.207683
10.0,3,2770.237785
10.0,3,2770.259358
10.0,3,2770.270369
10.0,4,2770.294448
10.0,4,2770.319739
10.0,3,2770.330767
-7.0,1,2770.3473
10.0,4,2770.361848
-7.0,1,2770.376577
10.0,3,2770.387612
-7.0,1,2770.39262
10.0,3,2770.419061
10.0,4,2770.448629
-7.0,4,2770.476579
-7.0,1,2770.483595
10.0,4,2770.518729
-7.0,1,2770.524743
-7.0,1,2770.530751
-7.0,1,2770.536273
-7.0,1,2770.54178
10.0,3,2770.563664
-7.0,1,2770.568402
10.0,3,2770.588463
-7.0,1,2770.594473
-7.0,1,2770.599473
-7.0,1,2770.604444
10.0,3,2770.625024
10.0,3,2770.645625
10.0,4,2770.661641
-7.0,1,2770.675679
-7.0,1,2770.680677
-7.0,1,2770.686696
-7.0,1,2770.692204
10.0,3,2770.712055
-7.0,1,2770.71858
-7.0,1,2770.722593
10.0,3,2770.748403
-7.0,5,2770.77579
10.0,3,2770.787298
10.0,3,2770.810245
10.0,3,2770.83025
10.0,3,2770.847334
-7.0,1,2770.852359
-7.0,1,2770.868392
10.0,4,2770.888368
-7.0,1,2770.910517
-7.0,1,2770.91754
-7.0,1,2770.924563
-7.0,1,2770.930088
10.0,3,2770.954798
-7.0,1,2770.960796
-7.0,1,2770.966314
10.0,4,2770.98945
10.0,4,2771.013248
-7.0,1,2771.019243
-7.0,1,2771.025784
10.0,4,2771.050354
10.0,4,2771.081475
-7.0,1,2771.086029
-7.0,1,2771.091563
10.0,4,2771.128075
10.0,3,2771.149945
-7.0,1,2771.155678
-7.0,1,2771.159673
10.0,3,2771.190393
-7.0,1,2771.195431
-10.0,3,2771.209269
-7.0,5,2771.25144
-7.0,1,2771.272025
-7.0,1,2771.277555
0.0,5,2771.308702
-7.0,1,2771.314215
-7.0,1,2771.319216
10.0,3,2771.342283
10.0,3,2771.357421
-7.0,1,2771.372292
10.0,3,2771.384613
10.0,4,2771.408484
10.0,3,2771.434526
-7.0,1,2771.440523
10.0,4,2771.470676
-7.0,1,2771.476701
-7.0,1,2771.483218
10.0,3,2771.514333
10.0,3,2771.528878
-7.0,1,2771.534913
10.0,3,2771.558197
10.0,3,2771.580138
-7.0,1,2771.586171
-7.0,1,2771.59168
-7.0,1,2771.597213
-7.0,1,2771.605248
-7.0,1,2771.618288
-7.0,1,2771.62231
-7.0,1,2771.626823
-7.0,1,2771.631328
-7.0,1,2771.637848
10.0,3,2771.660749
10.0,3,2771.693367
-7.0,1,2771.700378
10.0,4,2771.730004
-7.0,1,2771.737966
10.0,3,2771.748994
-7.0,1,2771.762354
10.0,3,2771.773624
10.0,4,2771.798704
10.0,3,2771.82458
-7.0,1,2771.831371
-7.0,1,2771.836894
-7.0,1,2771.841399
0.0,5,2771.867528
-7.0,1,2771.872576
10.0,3,2771.895827
-7.0,1,2771.901433
-7.0,1,2771.906877
-7.0,1,2771.923243
0.0,5,2771.952667
-7.0,1,2771.959011
10.0,3,2771.97307
10.0,3,2771.996094
10.0,3,2772.02245
10.0,4,2772.046057
-7.0,1,2772.066133
-7.0,1,2772.071635
-7.0,1,2772.075985
10.0,3,2772.095563
10.0,3,2772.109652
-7.0,1,2772.113668
10.0,3,2772.134639
-7.0,1,2772.140638
-7.0,1,2772.146692
10.0,3,2772.16671
-7.0,1,2772.171716
-7.0,1,2772.176233
10.0,4,2772.202321
10.0,3,2772.222546
10.0,4,2772.253238
10.0,3,2772.266317
-7.0,1,2772.271312
-7.0,1,2772.287585
10.0,4,2772.311447
10.0,3,2772.340053
-7.0,1,2772.346107
-7.0,1,2772.353923
-7.0,1,2772.369972
-7.0,4,2772.391505
-7.0,5,2772.433216
0.0,5,2772.466326
0.0,5,2772.503219
10.0,4,2772.540329
-7.0,1,2772.544351
10.0,4,2772.571672
10.0,3,2772.592261
10.0,4,2772.622366
-7.0,1,2772.627889
-7.0,1,2772.634924
-7.0,1,2772.641431
-7.0,4,2772.668578
10.0,4,2772.704024
-7.0,1,2772.709733
10.0,3,2772.735157
-7.0,1,2772.740155
-7.0,1,2772.744002
10.0,3,2772.769704
10.0,4,2772.787287
10.0,3,2772.811688
10.0,4,2772.840007
-7.0,1,2772.847047
10.0,3,2772.877166
10.0,3,2772.894258
-7.0,1,2772.900262
-7.0,1,2772.915668
-7.0,1,2772.923197
10.0,3,2772.933553
10.0,4,2772.958659
10.0,3,2772.978708
-7.0,1,2772.983497
-7.0,1,2772.988515
10.0,3,2773.014388
10.0,3,2773.026914
-7.0,1,2773.040657
10.0,3,2773.05252
-7.0,5,2773.08162
10.0,4,2773.110335
10.0,3,2773.144117
-7.0,1,2773.151687
-7.0,1,2773.158216
-7.0,1,2773.164261
10.0,3,2773.190361
-7.0,1,2773.196791
-7.0,1,2773.203311
-7.0,1,2773.208308
-7.0,1,2773.222073
-7.0,1,2773.225596
-7.0,1,2773.231614
-7.0,1,2773.23745
-7.0,1,2773.241959
-7.0,1,2773.254501
10.0,4,2773.269689
10.0,4,2773.298323
-7.0,1,2773.303725
10.0,3,2773.326931
-7.0,1,2773.330262
-7.0,1,2773.337306
-7.0,1,2773.354395
-7.0,1,2773.359424
10.0,3,2773.372401
10.0,3,2773.394644
10.0,3,2773.420221
10.0,3,2773.433292
-7.0,1,2773.438292
10.0,4,2773.465407
-7.0,1,2773.472418
10.0,4,2773.509537
10.0,3,2773.539065
-7.0,1,2773.546097
-7.0,1,2773.550095
10.0,3,2773.571661
-7.0,1,2773.576713
-7.0,5,2773.606441
10.0,3,2773.625499
-7.0,1,2773.631527
-7.0,1,2773.637049
10.0,3,2773.657143
-7.0,1,2773.664162
-7.0,1,2773.669166
-7.0,1,2773.67437
10.0,3,2773.704442
-7.0,5,2773.739021
-7.0,1,2773.745046
10.0,3,2773.772647
10.0,3,2773.787226
10.0,3,2773.811999
10.0,3,2773.824572
10.0,3,2773.850148
-7.0,1,2773.855727
-7.0,1,2773.863451
-7.0,1,2773.876537
10.0,4,2773.899898
-7.0,1,2773.922485
-10.0,3,2773.939557
-7.0,5,2773.969548
10.0,4,2773.994312
-7.0,1,2773.999306
-7.0,1,2774.004343
-7.0,1,2774.015376
10.0,4,2774.037213
-7.0,1,2774.052127
-7.0,1,2774.057641
-7.0,1,2774.062645
10.0,4,2774.08825
10.0,3,2774.100321
10.0,3,2774.122574
-7.0,1,2774.12883
-7.0,1,2774.134356
-7.0,1,2774.147864
10.0,3,2774.163718
10.0,4,2774.190293
10.0,3,2774.224432
-7.0,1,2774.231461
10.0,3,2774.248021
10.0,4,2774.274674
-7.0,1,2774.278678
-7.0,1,2774.291464
10.0,3,2774.304868
10.0,3,2774.324981
-7.0,1,2774.331495
10.0,3,2774.35058
-7.0,1,2774.354924
-7.0,1,2774.359929
10.0,4,2774.385353
-7.0,5,2774.41353
-7.0,1,2774.418523
10.0,3,2774.439726
-7.0,1,2774.445237
-7.0,5,2774.473616
-7.0,1,2774.479617
-7.0,1,2774.486245
-7.0,1,2774.49228
10.0,4,2774.522681
-7.0,1,2774.529216
-7.0,1,2774.546308
10.0,3,2774.559365
-7.0,5,2774.599239
10.0,3,2774.627927
10.0,3,2774.641472
10.0,3,2774.663074
-7.0,1,2774.668081
10.0,3,2774.689682
-7.0,4,2774.716124
10.0,4,2774.729542
-7.0,1,2774.743685
-7.0,1,2774.747684
-7.0,1,2774.755198
-7.0,1,2774.762231
-7.0,1,2774.767239
-7.0,1,2774.78026
-7.0,1,2774.785297
10.0,3,2774.796334
10.0,4,2774.820591
-7.0,1,2774.824689
-7.0,1,2774.837225
-7.0,1,2774.842242
10.0,3,2774.855297
10.0,3,2774.88008
-7.0,1,2774.887165
-7.0,1,2774.892192
10.0,3,2774.919804
10.0,3,2774.951962
10.0,4,2774.974548
-7.0,1,2774.988568
-7.0,1,2774.994271
-7.0,1,2774.99827
-7.0,1,2775.003572
-7.0,1,2775.00758
10.0,4,2775.034179
-7.0,1,2775.039181
-7.0,1,2775.053263
10.0,4,2775.070287
-7.0,1,2775.084623
-7.0,1,2775.089621
-7.0,1,2775.093935
-7.0,1,2775.098655
-7.0,1,2775.103315
0.0,5,2775.133346
10.0,3,2775.154475
10.0,3,2775.176474
-7.0,1,2775.183675
-7.0,1,2775.188348
-7.0,1,2775.193406
10.0,3,2775.213672
-7.0,1,2775.219672
-7.0,1,2775.225284
-7.0,1,2775.230824
10.0,3,2775.25935
10.0,4,2775.288307
-7.0,1,2775.294565
10.0,3,2775.329202
10.0,3,2775.346302
10.0,3,2775.369413
-7.0,1,2775.373631
10.0,4,2775.405017
-7.0,1,2775.410021
10.0,3,2775.429906
10.0,3,2775.442567
-7.0,1,2775.447581
-7.0,1,2775.4624
10.0,3,2775.480257
10.0,3,2775.502656
-7.0,1,2775.507663
-7.0,1,2775.514981
-7.0,1,2775.519987
-7.0,1,2775.535764
-7.0,1,2775.541763
-7.0,1,2775.546283
-7.0,1,2775.553518
-7.0,1,2775.558527
-7.0,1,2775.576582
-7.0,1,2775.58158
-7.0,1,2775.588647
-7.0,1,2775.594347
-7.0,1,2775.601357
-7.0,1,2775.618474
-7.0,1,2775.622477
-7.0,1,2775.627487
10.0,3,2775.653116
-7.0,1,2775.659124
10.0,3,2775.673174
-7.0,1,2775.687472
-10.0,4,2775.707869
10.0,3,2775.739527
-7.0,4,2775.769892
-7.0,1,2775.775936
10.0,3,2775.795804
-7.0,1,2775.800797
10.0,4,2775.825306
10.0,3,2775.838653
-7.0,1,2775.842668
-7.0,1,2775.856722
-7.0,1,2775.862226
-7.0,5,2775.893329
10.0,4,2775.916242
-7.0,1,2775.920228
-7.0,1,2775.927255
-7.0,1,2775.934289
10.0,3,2775.954607
10.0,3,2775.967618
-7.0,1,2775.980646
10.0,3,2775.991698
-7.0,1,2775.996738
10.0,4,2776.020273
-7.0,1,2776.025549
-7.0,1,2776.041598
-7.0,1,2776.04912
10.0,3,2776.064892
-7.0,1,2776.078921
10.0,3,2776.101547
-7.0,1,2776.109075
10.0,3,2776.140715
0.0,5,2776.167304
-7.0,1,2776.172324
-7.0,1,2776.176331
-7.0,1,2776.194246
10.0,3,2776.206304
10.0,3,2776.231552
-7.0,1,2776.236351
-7.0,1,2776.24236
-7.0,1,2776.246367
10.0,3,2776.266482
10.0,3,2776.288544
-7.0,1,2776.294577
-7.0,1,2776.299574
10.0,3,2776.327356
10.0,3,2776.340675
-7.0,1,2776.344959
-7.0,1,2776.362347
-7.0,1,2776.368353
10.0,3,2776.381386
-7.0,1,2776.399983
10.0,3,2776.416074
10.0,3,2776.437629
-7.0,1,2776.443685
-7.0,1,2776.450659
10.0,3,2776.482297
-7.0,1,2776.490316
10.0,3,2776.518574
-7.0,1,2776.524601
-7.0,1,2776.530005
-7.0,1,2776.537046
-7.0,1,2776.540045
10.0,3,2776.560416
-7.0,1,2776.566647
-7.0,1,2776.573679
-7.0,1,2776.586981
-7.0,1,2776.593014
-7.0,1,2776.599023
10.0,3,2776.623907
10.0,3,2776.637514
10.0,3,2776.661591
-7.0,1,2776.667627
0.0,5,2776.704201
-7.0,1,2776.709202
10.0,4,2776.734658
10.0,3,2776.755672
-7.0,1,2776.759669
10.0,3,2776.776349
-7.0,1,2776.795477
10.0,3,2776.807513
10.0,3,2776.828396
10.0,4,2776.860505
-7.0,5,2776.896639
10.0,4,2776.912421
-7.0,1,2776.926033
-7.0,1,2776.931551
10.0,3,2776.945267
-7.0,4,2776.973855
-7.0,1,2776.97786
10.0,4,2777.004629
-7.0,1,2777.010597
-7.0,1,2777.025016
-7.0,1,2777.030553
10.0,4,2777.061594
-7.0,1,2777.06871
-7.0,4,2777.094295
-7.0,1,2777.100295
-7.0,1,2777.105329
10.0,3,2777.12793
10.0,3,2777.14296
10.0,3,2777.172393
-7.0,1,2777.177405
-7.0,1,2777.182649
-7.0,5,2777.2233
-7.0,1,2777.228824
-7.0,1,2777.244409
10.0,3,2777.257533
10.0,4,2777.280577
10.0,4,2777.30573
-7.0,1,2777.309722
-7.0,1,2777.314234
-7.0,1,2777.320235
-7.0,1,2777.336301
-7.0,5,2777.365672
-7.0,1,2777.369678
10.0,3,2777.383261
10.0,3,2777.406253
-7.0,1,2777.41025
-7.0,1,2777.416294
10.0,3,2777.439361
-7.0,1,2777.446426
10.0,3,2777.470331
-7.0,1,2777.475371
-7.0,1,2777.481361
-7.0,1,2777.489407
10.0,3,2777.515498
-7.0,5,2777.555659
-7.0,1,2777.56267
-7.0,1,2777.569687
-7.0,1,2777.591765
10.0,3,2777.609344
-7.0,1,2777.615384
-7.0,1,2777.633256
10.0,3,2777.648292
-7.0,1,2777.653349
10.0,4,2777.675789
-7.0,1,2777.680789
-7.0,1,2777.695394
10.0,3,2777.713325
10.0,3,2777.735827
-7.0,1,2777.742454
-7.0,1,2777.748966
0.0,5,2777.786253
-7.0,1,2777.790288
-7.0,1,2777.804397
10.0,3,2777.815426
10.0,3,2777.835909
-7.0,1,2777.839908
10.0,3,2777.860636
-7.0,5,2777.888631
-7.0,1,2777.893222
-7.0,1,2777.898223
-7.0,1,2777.903617
-7.0,1,2777.90832
-7.0,1,2777.922533
10.0,3,2777.9381
10.0,3,2777.962226
-7.0,1,2777.968233
0.0,5,2778.005678
-7.0,1,2778.012691
10.0,3,2778.036797
10.0,3,2778.04755
-7.0,5,2778.076192
-7.0,1,2778.089231
-7.0,1,2778.093253
-7.0,1,2778.100257
-7.0,1,2778.10429
10.0,3,2778.125211
10.0,4,2778.148575
10.0,4,2778.168519
10.0,4,2778.192086
-7.0,1,2778.1966
10.0,3,2778.216925
10.0,3,2778.235282
-7.0,1,2778.239283
10.0,4,2778.265567
0.0,5,2778.302648
10.0,3,2778.313676
-7.0,1,2778.320676
-7.0,1,2778.333327
-7.0,1,2778.33933
-7.0,1,2778.345362
10.0,3,2778.377472
10.0,3,2778.390506
-7.0,1,2778.395871
-7.0,1,2778.411942
-7.0,1,2778.417457
10.0,3,2778.430726
10.0,3,2778.450668
-7.0,4,2778.483622
-7.0,1,2778.487256
10.0,4,2778.519389
-7.0,1,2778.523406
-7.0,1,2778.528918
10.0,3,2778.556672
-7.0,1,2778.562247
-7.0,1,2778.569193
-7.0,4,2778.592264
10.0,3,2778.613577
10.0,4,2778.629915
10.0,4,2778.65985
10.0,4,2778.686295
-7.0,1,2778.693566
10.0,4,2778.71963
10.0,3,2778.748998
10.0,3,2778.765079
-7.0,5,2778.79989
-7.0,1,2778.805471
10.0,3,2778.824513
10.0,3,2778.845381
-7.0,1,2778.850376
0.0,5,2778.882411
10.0,3,2778.893436
10.0,3,2778.914269
-7.0,1,2778.919266
-7.0,1,2778.925017
-7.0,1,2778.940623
-7.0,1,2778.94503
10.0,4,2778.972889
10.0,3,2778.986457
-7.0,1,2778.991459
-7.0,1,2779.006463
10.0,3,2779.020498
-7.0,1,2779.024526
-7.0,1,2779.040763
10.0,3,2779.060205
10.0,3,2779.087747
-7.0,1,2779.092253
10.0,4,2779.123394
10.0,3,2779.141454
-7.0,1,2779.160016
-7.0,1,2779.165036
10.0,3,2779.176594
-7.0,1,2779.192242
10.0,3,2779.204285
-7.0,1,2779.208283
-7.0,1,2779.225557
-7.0,1,2779.230082
-7.0,1,2779.237134
10.0,3,2779.264672
-7.0,1,2779.270658
10.0,3,2779.286208
-7.0,1,2779.30023
-7.0,1,2779.308299
10.0,3,2779.320334
10.0,3,2779.34041
-7.0,1,2779.344786
10.0,4,2779.372739
-7.0,1,2779.379698
-7.0,1,2779.385714
10.0,3,2779.407283
10.0,3,2779.435882
-7.0,1,2779.439908
-7.0,1,2779.445491
-7.0,1,2779.450487
10.0,4,2779.477682
10.0,4,2779.512324
-7.0,1,2779.51934
-7.0,1,2779.526376
10.0,4,2779.558002
10.0,4,2779.588096
-7.0,1,2779.592605
-7.0,1,2779.597481
10.0,4,2779.629561
-7.0,1,2779.636601
-7.0,1,2779.642625
-7.0,5,2779.675491
10.0,3,2779.697797
0.0,5,2779.723356
-7.0,1,2779.728361
-10.0,4,2779.752499
-7.0,5,2779.778646
-7.0,5,2779.809544
10.0,4,2779.843293
-7.0,5,2779.869245
10.0,3,2779.888355
-7.0,1,2779.906432
-7.0,1,2779.913459
10.0,3,2779.930018
10.0,4,2779.954666
10.0,3,2779.974679
-7.0,1,2779.978679
-7.0,1,2779.984211
-7.0,1,2779.989207
10.0,3,2780.011791
-7.0,1,2780.017313
-7.0,1,2780.020311
10.0,3,2780.044568
10.0,4,2780.072195
10.0,3,2780.088523
-7.0,1,2780.106278
-7.0,1,2780.112297
10.0,3,2780.126335
-7.0,1,2780.143528
10.0,3,2780.15792
-7.0,1,2780.162956
-7.0,1,2780.183547
10.0,3,2780.19827
-7.0,1,2780.206331
-7.0,1,2780.224704
-7.0,1,2780.230214
10.0,3,2780.246667
-7.0,1,2780.260695
10.0,4,2780.286656
10.0,3,2780.317257
10.0,4,2780.344328
-7.0,1,2780.349329
0.0,5,2780.375465
-7.0,1,2780.381467
10.0,3,2780.401546
-7.0,1,2780.40559
-7.0,1,2780.410579
10.0,3,2780.430247
-7.0,1,2780.435674
-7.0,1,2780.439675
10.0,3,2780.46175
10.0,4,2780.491392
-7.0,1,2780.497537
-7.0,1,2780.503776
-7.0,1,2780.508563
-7.0,4,2780.535288
-7.0,1,2780.540286
-7.0,1,2780.545326
10.0,3,2780.56848
-7.0,1,2780.574507
-7.0,1,2780.580512
-10.0,3,2780.605616
10.0,3,2780.631512
10.0,3,2780.647582
-7.0,1,2780.653606
-7.0,1,2780.673669
-7.0,1,2780.679677
10.0,4,2780.711775
10.0,3,2780.723353
10.0,3,2780.743272
-7.0,1,2780.748287
-7.0,1,2780.75432
10.0,3,2780.778445
-7.0,1,2780.785662
-7.0,1,2780.789693
10.0,3,2780.815295
10.0,3,2780.825323
-7.0,1,2780.839861
-7.0,1,2780.848896
10.0,3,2780.866604
-7.0,1,2780.883657
-7.0,4,2780.90068
10.0,3,2780.925676
-7.0,1,2780.931686
-7.0,1,2780.93726
-7.0,1,2780.952621
10.0,3,2780.968684
-7.0,1,2780.973678
-7.0,1,2780.988713
-7.0,1,2780.992715
-7.0,1,2780.999002
10.0,3,2781.024335
10.0,3,2781.042964
10.0,3,2781.069077
10.0,3,2781.080106
10.0,3,2781.101658
10.0,4,2781.124483
-7.0,1,2781.128479
10.0,3,2781.154351
10.0,3,2781.166389
-7.0,1,2781.171385
-7.0,1,2781.187506
-7.0,1,2781.192512
10.0,3,2781.207918
10.0,3,2781.232328
10.0,3,2781.256395
-7.0,1,2781.260398
10.0,3,2781.272491
-7.0,1,2781.287534
10.0,3,2781.300117
-7.0,1,2781.304667
-7.0,1,2781.324229
-7.0,1,2781.330227
-7.0,1,2781.334604
10.0,4,2781.358267
-7.0,1,2781.364389
10.0,3,2781.392483
-7.0,1,2781.399501
-7.0,1,2781.406535
-7.0,1,2781.413557
10.0,3,2781.435239
-7.0,1,2781.43924
-7.0,1,2781.444276
10.0,3,2781.465249
-7.0,1,2781.46922
10.0,3,2781.495407
10.0,3,2781.513274
-7.0,1,2781.519283
-7.0,1,2781.545991
-7.0,1,2781.553018
-7.0,1,2781.559026
-7.0,1,2781.566067
10.0,4,2781.605558
-7.0,5,2781.638694
10.0,3,2781.668725
10.0,3,2781.684318
